text,keyword
"  침묵을 담은
  시간의 강이 흐르고
  글 쓰는 소리, 책장을 넘기는 소리
  소음처럼 들리는 시간.
  눈 감으면
  진달래, 송순 꺾던 당메
  더덕 캐던 산바골
  염소찾아 헤매던 시리미
  밀물고동 줍던 감나무골
  월척 낚던 숨쉬는 바위
  방석 고동 줍던 첫째바위
  볏짚으로 불을 밝히며 넘던 아리랑 고개
  발로 밟아 잡던 꽃게 잡이
  기억을 더듬어 상념에 빠질 때
  책상에 떨어진 요란한 필통소리
  회색 교실로 되돌아오게 한다. ",평화
"그런 다음 잽싸게 길을 핥아 보고는 조금 더 앞으로 
          나아갔습니다. 마치 극도의 긴장에 찬 현대 무용을 
          보고 있는 것 같기도 했습니다. 조금 더..... 조금 
          더..... 이제 그것들은 자동차 길까지 나아갔습니다. 
          넓은 자동차 길 위에서 두 마리 쥐는 잠시 멈춰 
          서서는 앞과 옆을 재빨리 훑어 보고 있었습니다. 마치 
          새벽의 검은 공기가 두 마리 쥐의 다리를 잠시 매어 
          놓은 것 같았습니다. 그러다 무엇에 놀랐는지 
          풀숲으로 놀랍게 빨리 다시 돌아오더니 잠시 검은 
          공중을 바라보고는 수풀 더미로 들어가 버렸습니다. 
          아무 일도 없었다는 듯이 수풀은 고요해지고 
          거무스레한 새벽의 공기가 고요한 수풀 위를 무심하게 
          맴돌았습니다. 멀리서 자동차의 엔진 소리가 들려 
          왔습니다.",잔잔
"그러나 그 찬란한 지위가 사실은  허울 좋은 껍데기에  불과하다는 것을 
      그는 알고 있었다. 대외적으로 그는 분명히 일본의 수상이었지만 실제로 
      일본을 다스리는 사람은 자민당 내의 최대 파벌인 야스다파를 이끌고 있
      는 야스다 오사무 의원이었다.  그는 야스다의 후광에  힘입어 노인들이 
      실권을 잡고 있는 일본 정계에 46세라는 이례적인 젊은 나이로 수상직에 
      올랐던 것이다. 그 때문에  사사건건 노인의 눈치를  살펴야하는 한심한 
      처지였다.",한심
"선거가 끝나고 시간이 지날수록 생소한 지역에서 한 달도 못되는 기간 동안에 
선거 운동을 한답시고 유권자들에게 한 표를  부탁했던 나 자신이 부끄러워졌다. 
과연 그 때  내가 국정의 감시자가 될 만큼  철저히 준비되어 있었던가? 부족한 
것은 지금도 마찬가지지만 그 때는 지금보다 여러 모로 훨씬 부족했다는 생각에 
스스로도 민망할 지경이다.",한심
"팽 형사의 추리를 뒷받침하는 것은 무엇보다도 '0시 
     50분'이라는 시간이었다. 여자가 그 시간에 밖으로 나왔다는 
     사실은 분명 파격적이다. 우리 일상과는 어딘가 동떨어진다. 
     대낮이나 계절적으로 춥지 않은 때라면 얼마든지 가능한 일이다. 
     여자가 비록 시간이 늦더라도 밖에 출입하는 건 얼마든지 예견할 
     수 있고 또 무한정 밖에서 나오기를 기다릴 수 있다.",심각
"쉬에 커는 이 귀절을 곱씹었다. 눈물이 추위 때문에 얼음구슬이 되어 옷소매에 
얼어 붙었다. 눈 속의 옥은 바로 '쉬에 커' 두 글자를 말하는 것이고, '반드시 
추위를 이겨낸다'고 한 것이다! 야 멍, 야 멍, 쉬에 커는 그의 이름을 
마음속으로 계속 불렀다. 난 알아요. 난 이해해. 이 이후의 세월이 고생스럽고 
힘들지라도 전혀 문제가 되지 않아요. 난 어떻게 되어도 상관 없어요. 나는 
당신을 위해 모든 걸 참아 낼 거에요! 우리가 다시 만나는 날을 기다리며.
  그 이후 쉬에 커는 야 멍이 남긴 마지막 말을 기억했다. '단풍잎은 서리를 
맞아야 비로소 붉어지고, 매화는 눈을 맞아야 향기를 낸다.'
  '눈 속의 옥은 반드시 추위를 이겨낸다.'",추억
"나가 맛보았던 불행, 불운이 무엇이었든
  원래가 인간의 행운, 불운은 
  저 하늘에 떠다니는 구름 같아서 
  결국은 바람따라 달라지는 것에 지나지 않는다. 
  그렇게 생각하니까 
  나는 불행에도 그다지 심한 충격을 받지 않았으며 
  행운에는 오히려 순수하게 놀라는 게 보통이었다. 
  나에게는 인생의 설계도 없으며 철학도 없다. 
  현명한 사람이든, 
  어리석은 사람이든, 
  인간이란 모두 괴로워하며 살아가는 수 밖에 없는 것이다.",장엄
" 여선생이 눈이 동그래져서 거의 비명에 가까운 소리를 질렀다.
  지금 이 사람이 무슨 얘길 하고 있는 거야.
  하지만 그녀 입에서 엉뚱한 말이 튀어 나갔다. 그녀는 가끔 스스로 통제
하지 못하는 이상한 부분이 있다. 지금도 그런 순간이다.
   그 이재인씨가 누구지요? 
  어쩐지 불길한 예감이 든다.
  왠지 대답을 듣지 않아도 그 고약한 사내와 눈이 마주친 다현은 자신의 
직감이 맞았다는 생각이 들었다. 저 사람이 그렇게 씩씩대는 이유가 있었
군.",공포
"그는 정화가 무슨 소리를 더 하기도 전에 전화를 내려놓았다. 
여자를 상대하는 일보다 더 급하고 복잡한 일이 그에겐 산더미같이 쌓여 있었다. 어머니의 막무가내 요구를 들어 줄 만큼 효자도 아니었고 별로 끌리지도 않는 여자의 장난에 일일이 맞춰줄 만큼 그는 착한 남자가 아니었다. 물론 그의 인생에서 여자가 전혀 없었던 건 아니다. 하지만 그는 침대가 아닌 곳에서 여자에게 서비스할 만큼 순진한 남자도 아니었다. ",쓸쓸
"며칠째 비가 오고 있다. 온세상이 그저 빗물에 젖어 있을 뿐이다. 온세상이 비에 젖어 꼼짝을 안한다. 닭들한테 비 피할 집을 마련해주지 못했다. 닭들은 한방울의 비라도 덜 맞기 위해 자꾸 살구나무 밑으로, 밑으로만 꼬여든다. 아, 저 살구나무. 정옥은 처음에, 그러니까 나무에 꽃이 피고 파란 열매가 맺힐 때까지, 그 열매를 따서 '매실주'를 담글 때까지도 저 나무가 살구나무라는 것을 몰랐다. 파란 매실로 술 담그는 것은 알고 있었으므로 파란 열매를 따서 소주를 부어 '매실주'를 담그려고 했다. 그것이 어떤 열매든 파란 열매 따서 술을 담그면 다 매실주인 줄 알았다. 정옥이 '매실'을 한 광주리 가득 따놓고 소주를 사려고 읍에 나간 사이 친구 순아가 제 신랑하고 정옥의 집에 와 보고는 배꼽을 잡고 웃어댔다고 했다. 사홉들이 소주 세 병 사고 아이들 여름옷 한 벌씩 사고 긴 머리가 눈을 가려서 눈을 자꾸 이상하게 치뜨는 버릇이 생겨버린 둘째딸의 머리띠를 사고 자두 천원어치 사서 하루에 한번 있는 버스를 타고 집에 와보니 둘째가 일러줬다.",여유
"피로 끝에 도깨비에게 홀리고 있는 것이나 아닐까 하고 다시 한번 옆자리를
만져보았다.  여전히 뭉클하는 것은 여인의 나신임에 틀림이 없었다.여인은 누
운 채로 이불을 끌어당겨 하반신을 가리고 두 팔로 내 한 쪽 팔에 대롱 대롱 매
달려 있었다.  여인의 두 팔은 무수히 떨리고 있었고, 그 떨림은 무엇인가를 간
절히 애원하고 있었다.  그러나 여인은 말을 하지 않았다.",공포
"중세 이후 아랍어는 그리스어와 라틴어와 함께 세계의 주요 언어, 즉 영어, 프
랑스어, 스페인어, 그리고  러시아어와 어깨를 나란히 하며,  지금은 24개 아랍국
가의 공용어로 쓰이고 있다. 이러한 지위로 인해  아랍어 사용자의 수와 아랍 무
슬림 사회의 발달에  중대한 역할도 했다. 최근에는 아프리카 대륙의  동쪽에 자
리한 코모로 군도가 아랍어를 공용어로 쓰겠다고  공표했고, 오랜 전부터 지부티
는 아랍어를 써 오고 있다. 현재 아랍사회가  정치적 분열과 사회적 격변으로 시
달리고 있지만,  쿠란의 아랍어에 근거한  고전 아랍어의 위상을  높이려고 모든 
아랍국가가 안간힘을 쓰고 있다. 아랍어는 단순히  이슬람의 부수물이 아니라 세
계 여러 지역, 특히 아프리카에서 괄목할  만하게 급성장함으로써 아랍어 사용지
역에서의 문화와 국가부흥의 매개체로 쓰이고 있다. ",장엄
"공자 그 자신은 시인은 아니었지만,  그는『국가』로부터 제외된 플라톤의 시
와는 달리 그의 인생에 걸쳐 이루려했던 이상 사회에 있어서 시가 중요한 역할을 
한다고 보았다. 어쨌든 역사적 기록에  의하면, 공자는 시경(詩經)을 편집하는데 
재능을 가지고 있었으며, 시경을 잘 알고,  또 그것을 아주 존중하였다는데는 의
심의 여지가 없다. 시경은 다른 어떤  작품보다 논어(論語)에서 더 인용되며, 공
자는 그의 제자들에게 다음과 같은 말들로 시경을 전하였다. "" 제자들아, 너희는 
왜 시경을 공부하지 않느냐? 시는 정신을  자극하며, 그것은 자아성찰을 위한 목
적으로 이용될 수 있다. 시는 사교성을  가르친다. 시는 원한의 감정을 다스리는 
법을 보여준다. 시에서 우리는 아버지를 섬기는  더 가까운 의무와, 왕을 섬기는 
더 먼 의무를 배운다. 시를  통해서 우리는 새,짐승,식물들의 이름을 광범위하게 
알게된다.""",고전
"어쨌든 어머니가 외가에서 경영하는 남대문 시장의 가게로 나가고 언니
  와 오빠가 학교로 가고 안집조차 비면 그 마당엔 늘 봉순이 언니와 내가
  남았다. 봉순이 언니는 내리쬐는 햇볕을 피해 마당 한편 담그늘 밑에, 모
  서리가 둥그렇게 닳아빠진 빨래판을 베고 앉아 나를 그 무릎에 앉히고는,
   그때는 아직 작았던 내 손톱이랑 발톱에 봉숭아 물을 들여주었다. 하지
  만 무엇보다도 내가 언니곁을 떨어지지 않으려 했던 이유는 다른 데 있었
  다. 봉순이 언니는 언제나 이야기를 들려주는 사람이었던 것이다.",여유
" 수술실의 중앙에는 묵직한 침대가 놓여 있었고 그 주위에는 환자의 상태를 체크하기 위한 
각종 계기판과 전도계 등의 모니터와 함께 혈액 공급과 수술중의 혈액을 걷어 내기 위한 석
션 기계들로 포진되어 있었다.  그러나 무엇보다도 거창하게 보이는 건 환자의 머리맡에 마
치 거미처럼 팔을 뻗치고 있는 대형 현미경이었고 미세한 움직임까지도 페달을 밟아 조정하
는 묵직한 철제의자도 있었다.",공포
"게이꼬는 마음으로부터 그 할머니의 안녕을 빌었다. 부모의 마음을 생각하고, 
멀리서부터 와주신 이런 어른은 얼마나 효성이 지극한 분인가. 사람의 마음이란 
아름다운 것이라고 생각해온 게이꼬는 부디 그분이 무사히 집에 돌아가서, 어머니의 
작은 소망에 응할 수 있게 되기를 간절히 빌었다.",따뜻
"욕망이 없는 삶은 이미  속세가 아니다. 모든 사람이 욕망과 화해하고 대항해  싸우는 수도사가 
될 필요는 없다. 나는 욕망을 사랑한다. 욕망만큼 강력한 모티베이션은 없다.
  일상의 삶은 그것으로부터 힘을 얻는다.  삶이 어려운 것은 가난하기 때문이 아니다. 욕망이 죽
어가기 때문이다. 질병에 걸리는 것은 박테리아와 바이러스 때문이 아니다. 우리 몸 속에 이미 이
들을 이길 수 있는 힘이 있다. 병은 마음에 있다. 욕망을 잃은 삶은 죽은 것이다. 재미가 없다.",비장
"""그렇습니다. 마술사로서의 입문이 그는 굉장히 늦었습니다. 한데
도 그만한 명성을 얻었으니까요. 다른 사람의 얘기를 빌면 그는 마
술에 대한 두뇌 회전력과 손놀림이 놀랄만큼 빨랐다고 합니다.  그
리고 불같은 열정도 있었죠. 하지만 마술에 관련된 이외의  기억력
은 썩 나빠서 여러 번 고생을 했다고 하죠. 한번은 마술을  시현하
기 위해 극장으로 가다가 엉뚱한 길로 샌 적이 있었죠. 그의  말에
따르면 그때 자신의 머리가 온통 마술의 영감에 가득 차서 그럴 수
밖에 없었다고 회고하고 있습니다만. 아무튼 길을 걸어가면서 그만
자신의 목적을 잊고 말았습니다. 시간이 시시각각 다가오는데 당사
자는 전혀 몰랐던 거죠. 낭패를  당할 판이었습니다. 그러던 어느
순간 그는 그 자리에 우뚝  멈춰 섰습니다. 그리고 자신도  모르게
가방을 열어 소도구를 꺼낸 뒤 머릿속에 구상한 마술을 펼쳐  보인
것이죠. 길거리에서 말입니다. 온통 난리가 났었죠. 사람들이 모여
들고 교통은 엉망이 되고 마침내 경찰이 출동하고…. 그리고  그는
무사히 극장에 갈 수 있었죠.""",비장
"""유란이는 벌써 잊었어? 신사장 말없이 사라지는 악취미가  있잖
아. 저번 섬에서의 촬영 때 기억 안 나? 신사장 찾느라고 섬을 샅
샅이 뒤진 것 말야. 쩝, 바위 틈에서 자고 있을 줄 누가 알았나.""
""하지만 식사도 안하시구….""",일상
"대합실은 사람들로 붐볐다. 한강 이남으로  가는 손님들이 제각기 무엇인가를  들
고 출발 시간을 기다리고 있다. 누군가 오기를 문간에  눈이 까맣게 기다리는 사람. 
어린애를 소중히 안고 수줍어하는  낭군의 옆에서 다소곳이  서 있는 새아씨,  엄마 
어서 타고 가라고 조르는 어린 딸을  달래면서 밖의 차를 쳐다보는 여인,  허둥지둥 
뛰어 왔으나 차를 놓치고는 발을 동동 구르는 사람도 있다.",일상
"이를 그에게 맡기고 외출할 때도 있었지만 그런 경우란 아주 드물었지요. 아
이를 맡길 경우에도 그에게 특별히 미안하다는 느낌은 들지 않았어요. 그가
유난히 아이를 좋아했기 때문에 오히려 그쪽에서 고마워할 지경이었으니까요.
그에 대한 저의 거부감은 별로 달라지지 않았습니다. 그는 그저 아무것도 하
지 않고 밥이나 얻어먹으며 아이들과 모래싸움이나 하는, 그의 말마따나 부랑
자 같은 사람이었던 겁니다. 부랑자 같은 사람이 아니라 부랑자였죠.",한심
"그러나 피격자는 본인의 그러한 심정을 전혀 
          헤아리지 못하는 것 같았습니다. 본인의 노력에 
          아무런 반향이 없었습니다. 본인은 그러한 피격자의 
          태도마저 무조건 좋게만 생각하려고 애썼습니다. 그가 
          그러는 데는 그럴 만한 이유가 있을 거라고 말입니다.
            그러나 참으로 섭섭하지 않을 수 없었던 경우가 
          있었습니다. 45도가 문제였습니다. 차렷자세에서 
          양발의 각도가 45도라는 것은 꼭 군대사회가 
          아니더라도 이미 상식적인 것이었습니다.",애잔
"그러나 그런 인물은 좀체로 나타나지 않았다.그들은 다시 건국과 초대왕(초대왕) 추대문
제를 토의하려고 각각 아들을 데리고 맑은 물이흐르는 알천(알천) 언덕에 모였다.  계절은
삼월 초하루 화창한 보철이었고 연대로는 전한(전한)지절 원년(지절원년)이었다.
그들은 시냇가에서 천렵을 하면서 상의했으나결론은 덕이 높은 분을 모시사는 막연한
방안밖에 없었다.",비장
"대학에 진학하고 싶은 마음은 굴뚝 같았다. 그러나 명문 
     사립대에 갈 만한 실력은 됐지만 그 학교의 장학생으로 들어갈 
     자신은 없었다. 학교 들어가서야 아르바이트를 해서라도 
     어찌어찌 졸업할 수 있겠으나, 당장 엄청난 입학금부터가 
     걱정이었다. 집 식구가 세들어 있는 월세 보증금을 빼도 그 돈이 
     되질 않았던 것이다. 그 명문대보다 훨씬 실력이 낮은 학교로 
     가면 장학금을 받을 수도 있었다. 그러나 그렇게는 가고픈 
     마음이 애당초 생기질 않았다.",좌절
"그렇게 한 군데에만  온 신경을 집중하다 보니  웃지 못할 에피소드도 생겨났
다. 길을 걸으면서도  머릿속에는 온통 체질치료법연구로 가득 차 있어  바로 눈
앞에 담벼락이 있는 걸 모르고 가다가 이마를  벽에 심하게 부딪히기도 했고, 맞
은편에서 자동차가 달려오는 것을  못 보고 걸어가다가 차가 급정거하는 바람에 
운전기사에게 호되게 욕을 먹은 일도 있었다고 한다.",엽기
"부모는 순수한 스페인 혈통을 이어받은 사람이었다.  검다못해 푸른빛이 도는 머리카락을 
지닌 어머니 마리아 피카소 로페스와 아버지 호세 루이스 블라스코는 안달루시아  사람이었
다. 그러나 둘의 출신지역은 정반대였다. 호세는 키가 훌쩍 크고 바싹 마른 몸매에 머리카락
은 붉은색이었다. 실제로 스페인 민족의 신체적 특성은 이처럼 다양한 요소들이 어우러져있
다. 피카소는 상반된 이 두 유형을 한몸에 갖추고 태어난 셈인데, 계보를 조금 더 위로 거슬
러 올라가면 그 다양성은 더욱 풍부해진다. 사제, 예술가, 교육가, 사법관, 하급 공무원, 파산 
귀족 등 피카소 몸 안에 이  모든 내력이 동시에 용해되어 있는 것이다.  다양하기 이를 데 
없는 조상들이 피를 이어받은 피카소의 혈관 속에는 스페인 전체가 녹아 흐르고 있다고 해
도 과언이 아니다.",웅장
"영후의 싸늘한 한 마디에  기사가 난 면을  펼쳐 내
     밀던 박주임이  멈칫했다. 모니터에는 다시 KS-3의 모
     형이 떴다. 거의 실사에 가까운 3D  영상은 자동차 곳
     곳을 빠짐없이 보여주었다. 빙글빙글 돌아가는 자동차 
     위로 그녀, 송수정의 나신이 겹쳐 보였다.",긴장
"달래과에 속하는 다년생 식물인 부추를 우리는 다 잘 알고 있다. 그런데 부추를 지역에
따라서는 정구지, 소풀, 솔 등으로 부르는데 부추가 표준어이고 나머지는 모두 방언(사투리)이며
여기서도 표준어의 필요성을 느끼게 된다. 이것은 나라 안의 문제에 지나지 않는 것으로 말이
다른 사람들끼리는 더 큰 어려움이 따르니 모든 동식물의 이름을 학명으로 통일해서 부르기에
이르렀다.",일상
"우리가 살고 있는 이 지구가 물경 45억 년 전에 태양에서 떨어져나와 식어서 만들어졌다 하
고(태양 나이의 100만분의 1에 해당한다!?), 대략 35억 년 전에 처음으로 생명이  탄생하였다
고 한다. 물론 이것은 '과학'이라는 세계에서 말하는 것으로, '종교'에서 주장하는  것과는 판이하
게 다르다. 여기에서는 과학 나부랭이가 지껄이는  허튼소리를 옮겨놓은 것이니 영혼을 대상으로 
하는 '신학'에서는 이를  무시하고 괘념치 말  것이며,  지피지기 백전불태의 마음으로 알아두는 
것도 그리 나쁘지는 않을 성싶다. 그러면 태양에서 떨어져나왔을 때 지구의  모습은  어떠했을까. 
그때는 별똥별들이 쉼없이 지구를 때려 튕겼고, 지구의 자전  속도가 매우 빨라서 하루가 지금보
다  짧은 18시간이었으며, 지구에서 해를 보면 지금의 별들처럼 흐릿하게 보였고,  땅은 없고  단
지 화산암이 바다 위에 조금식 솟아나기 시작하였으며,  용암 흐르는 소리와 바람 소리만이 지구
의 존재를 알렸을 뿐이었다. 바이러스도 세균도 없었던 그런 황량하기 짝이 없는 땅에  생명체는 
재빠르게 나타나서 상상도 못할 빠른 속도로 생멸이라는   진화를 하여 숲이 서고 강이  흐르며 
바닷물이 출렁거리는 지금의 지구에 이르게 되었다.",장엄
"하기야 서해 낙도에서 겨울 바지락을 캐는 해풍에 검게 탄 할머니나  산골 회치장에서 잿가루로 
똥을 치우는 할아버지도 이 벌레들과 다를 바  없으니, 어디서 어떻게 살든지 생로병사의 사고는 
벗어날 수 없는 것인가 보다.",쓸쓸
"도주가 말하자 셋째 제자는 웃통을 벗고 등을 내보였는데 과연 어깨뼈가 있
는 곳에 밤톨같은 멍이 들어있었다. 주위에  있던 여러 낭인들은 동요되어 자
기들끼리 수근대었고 방에서 이를 지켜보고 있던 다이쇼 또한 놀라지 않을 수
없었다. 분명 그 노인이 한 짓이 분명했기 때문이었다.",심각
순간 사내의 주먹이 재훈의 배로 날아 들어왔다. 갑자기 공격을 받은 재훈이 허리를 굽히며 비틀대자 사내는 재훈의 머리를 잡고 무릎으로 그의 얼굴을 찍어 댔다. 일순간 재훈은 코피로 얼굴이 범벅이 된 채 나뒹굴었다.,공포
" 옛부터 지금까지 정신을 수련하느니, 무슨 비법을 배우느니 하는 사람들은 항상
그 비법이 스승에게 있을 것이라고 생각한다. 물론 무에서 유를 구하고자 하는
것이라서 그럴 수도 있다. 그러나 스승이라는 것은 제자에게 어디서 어디까지
가야하며, 또 이런 산을 넘어 저런 물을 건너가야만 목적지에 도달할 수 있다는
것을 제시해 주는 것에만 책임이 있을 뿐이다.",몽환
"누가 더 실체처럼 그릴 수 있는가 내기를 했던 두  사람이 있었다. 한 사람이 포도나무를 
그렸는데 어찌나 진짜 같은지 새가 날아와 그 포도를  쪼아먹으려 했다. 그는 의기양양해서 
상대방을 보며 묻는다. 자, 이제 커튼을 걷고 당신의 그림을 볼까요? 그러나 상대방이  그린 
그림은 바로 그 커튼이었다. 라캉이 자신의 글에 인용한 이  고사는 바로 진리란 현현될 수 
없는 것, 영원히 베일 뒤에 가리워진 것이라는 해석을 낳는다. 우리는 결코  일류전(illusion)
인 그 커튼을 걷을 수는 없기 때문이다. 모든 것은 실체처럼 보일  뿐 실체 그 자체는 아니
었다.",고전
" ""지금은 거의 군사용으로 쓰고 있어. 그리고 중국에 대한 경계 지
      역이기도 하고.어쨌든 간에 그 도심지 안에  낙하산으로  워커들이 
      투하되어 자기편 이외의 워커들에게 항복을 받아 내는  게  전투의 
      내용이지.""",심각
"나는 딸 수에게 전화를 걸어 내 감정을 털어놓았다.  수는 이렇게 말했다.  ""나는요, 엄마가 12
월에 퍼스에서 돌아왔을 때 그분과  사랑에 빠졌다는 걸 알았어요.  이제  그걸 깨달았다니 기뻐
요."" 그를 사랑하는 까닭을 물었을 때나는 데이빗의 솔직함과 조건 없는 믿음, 따스함, 친절과 유
머에 대해 말했다.  음악은 덤이었다.",따뜻
"우리는 무엇으로 한국인인가?   딱딱한 비닐로 코팅한 명함크기의 주민등록증이 있다고만  해서 한국인이 되는 것은  아니다. 우리끼리 우리는 위대한 한국인이며,  전세계가 우리를 주목하고 있으며ㅛ,  잠 시 후 있을 남북통일을 통해 새로운 세계 질서 확립에 이바지할 것이라는 자기 암시적  구호를 외쳐본다고 해서 한국인이 되는 것도 아니다.   사회심리할의 변별 이론은 사람들은 특정한 상황  안에서 타인과 자신을 구별함으로 써 스스로를 정의한다고 본다. 즉, 나는 무엇이다라고  해서 자신의 정체성이 확립되는  것이 아니고, 자기가 무엇이 아닌지를 통해 스스로를 정의할 수 있다는 의미다.   사람들 사이의 교류, 즉 무역, 투자,  관강, 방송, 통신의 발전으로 공동의  새로운 세 계 문화가 만들어지고 있다. 이 새로운  세계 문화는 자본, 상품, 지식,  사상, 이미지의  세계적 이동을 쉽고 빠르게  만들고 있다.",진지
"내가 청국을 향하여 방랑의 길을 떠나기로 작정한 바로 전날, 나는 넌지시 안진사를 
마지막으로 한 번 보고 속으로만이라도 하직하는 정을 표하려고 안진사 댁 사랑에를 
갔다가 참빗장수 한 사람을 만났다. 그 언어 동작이 아무리 보아도 예사 사람이 아닌 
듯하여 인사를 청한즉 그는 전라도 남원 귓골 사는 김형진이란 사람이요, 나와 같은 
안동 김씨요, 연치는 나보다 8, 9세 위였다. 나는 참빗을 사겠노라고 그를 내 집으로 
데리고 와서 하룻밤을 같이 자면서 그의 인물을 떠보았다. 과연 그는 보통 참빗장수가 
아니요, 안진사가 당시에 대문장, 대영웅이라는 말을 듣고 한 번 찾아보러 일부러 
떠나온 것이라고 한다. 인격이 그리 뛰어나거나 학식이 도저한 인물은 못 되나 시국에 
대하여서 불평을 품고 무슨 일이나 하여 보자는 결심은 있어 보였다. 이튿날 그를 
데리고 고 선생을 찾아 선생에게 인불 감정을 청하였더니 선생은, 그가 비록 주뇌가 
될 인물은 못 되나 남을 도와서 일할 만한 소질은 있어 보인다는 판단을 내리셨다. 
이에 나는 김씨를 내 길동무 삼기로 하고, 집에서 먹이던 말 한 필을 팔아 여비를 
만들어 청국으로 떠나게 되었다.",고전
"남자의 호탕하게 웃어 제끼는 모습을 올려다보며 로이는 눈가를 
살짝 찌푸렸다. 자신은 혹시 사람이 얼어죽을까봐 걱정해서 도와
주려한 것인데, 이 사람은  되려 속임수를 쓴 것이었다니 기분이 
좋을 수가  없는 것이었다. 더군다나 자신을  자꾸만 '꼬마 아가
씨' 라고 부르는 것도 곱게 보아줄 수가 없는 노릇이었다.",격렬
"한 달도 안되어 친구 방 벽장 속에 숨겨뒀던 모형 비행기들이 들통나고 
말았다. 친구의 어머니는 아들을 닦달하여 한준의 소유라는 것을 알아내자 
그것들을 모두 담아가지고 집으로 찾아왔다. 이렇게 비싼 걸 부모 몰래 살 
수는 없을 테니 합법적인 물건은  아닐 거다, 물론 한준이 같은  모범생이 
혼자서 한 일은 아닐 것이고 불량한 친구들의  꾐에 빠져 잠시 실수를 한 
것 같으니 더 어긋나지 않게  타일러 달라, 대략 그런 요지였는데  문제는 
아버지도 옆에서 듣고 있었다는 것이다.  한준은 사흘간 학교를 결석했다. 
온몸이 시퍼렇게 부어올라 눕지도 앉지도 못했다. 저 사람이  아버지라고? 
개새끼, 제발 죽어버려라....",긴장
"취재를 마치고 원고를 정리하는 데 꼬박 하루가 걸렸다.  큰 건이 해결되었으니 나머지는 
여유를 갖고 천천히 해도 되었다. 강호는 내일쯤 나성실업을  방문할 계획을 세우고 나성실
업측으로부터 취재승락을 받기 위해 미리 적어 두었던 번호를  찾아 전화를 걸었다. ",여유
"그는 그녀의 말을 들으면서 그녀의 손길을 바라보았다. 반지 하나 끼지 않은 
밋밋한 손가락들은 검게 그슬리고 마디마디 못이 박힌 농부의 손 그대로였다. 
펀득 머리를 스친 건 수년 전에 남편 황씨가 별세하였고 일손을 잇는 셈으로 
여자 손으로 억척같이 잘해낸 탓에 추수 등 농사 일체가 전보다 못하지 
않았다던 아내 문숙의 말이 떠올랐다.",애잔
"“아니요. 양말과 샤쓰만은 한 벌씩 남겼었는데, 저의 어머니가 입었던 옷은 모두 남에게 줘 놓
고 추워서 벌벌  떠시기에 제가 ‘어머니, 제 샤쓰라도 입으실까요?’  했더니, ‘네 샤쓰도 모두 
남 주었는데 네 것이 두 벌씩 남았겠니.’ 하시기에, 저는 제가 입고 있는 것 한 벌뿐이면서도 ‘
예, 두 벌 남았으니 하나는 어머니 입으십시요’하고 입고 있던  것을 어저께 아침에 벗어 드렸습
니다. 그러니까, ‘네가  먼 길에 학교 가기  추울텐데 둘을 포게 일을  것을 그랬구나.’하시면서 
받아 입으셨어요. 그리고 아주 발이 시려  하시면서 ‘이 애야 창남아, 양말도 두 켤레가 있느냐?
’ 하시기에 신고 있는 것  한 켤레였지만 ‘예, 두 켤레올시다. 하나는 어머니 신으시지요’하고 
거짓말을 하고, 신었던  것을 어저께 벗어 드렸습니다. 저는  그렇게 어머니께 거짓말을 하였습니
다. 나쁜 일인 줄  알면서도 거짓말을 하였습니다. 오늘도 아침에 나올 때에 ‘이  애야, 오늘같이 
추운 날 샤쓰를  하나만 입어서 춥겠구나. 버선을  잘 신고 가거라’하시기에 맨몸  맨발이면서도 
‘예, 샤쓰도 잘 입고 버선도  잘 신었으니까 춥지는 않습니다’하고 속이고 나왔어요. 저는 거짓
말쟁이가 됐습니다”하고 창남이는 고개를 숙였다.",감동
"서현은 얼굴이 달아올랐다.게다가 헤어질 때 그의 머리에서 휴
지 조각을 떼어 주기까지 했다. 우인은 분명히 자신을 향해 허리를
숙일 때 ,뭐 이런 여자가 다 있지?,하며 당황했을 것이다. 그러나
그 어떤 행동보다 어처구니없는 것은 공원에 간 것이었다. 물론 우
인이 먼저 제의한 것이지만 당연히 거절해야 했었다. 부드러운 미
소와 함께 ,물론 공원을 좋아하지만 오늘은 결혼식 문제 등 상의할
것이 많아서.,라고 확실히 말했어야 했다.",훈훈
"산비탈의 고목에 시체가 매달려 있었다. 놀랍게도 그건 박기숙 선생이었다. 
박기숙의 시체가 흉칙한 몰골로 축 늘러진 채 매달려 있었던 것이다. 양쪽 팔목을 
끊어져 있었고, 거기서 흘러나온 피가 굳어 손가락 끝과 흰옷은 피범벅이 되어 있었다. 
그런 모습으로 나뭇가지에 대롱대롱 매달려 흔들거리고 있었다.",공포
"때는 막 보리 베기가 시작될 무렵이었습니다. 두 스님은 마침 보리밭 옆을 
지나가게 되었습니다. 밭에서는 건장한 남자가 보리를 베고 있었고 부인인 듯한 
아낙네는 조금 떨어져서 아이에게 젖을 물리고 있었습니다. 경허 스님은 갑자기 
성큼성큼 보리밭 가운데로 들어가더니 그 아낙네에게 합장 인사를 했습니다.",잔잔
